Accession,ID,Protein Name,Gene Names,Organism,Taxonomy ID,Length
A0A2G8THR8,A0A2G8THR8_9BURK,Pantothenate synthetase,panC,Massilia eurypsychrophila,1485217,279
A0A2G8THT5,A0A2G8THT5_9BURK,Glutamate--tRNA ligase,gltX,Massilia eurypsychrophila,1485217,465
A0A2G8THV8,A0A2G8THV8_9BURK,4-hydroxy-4-methyl-2-oxoglutarate aldolase,,Massilia eurypsychrophila,1485217,164
A0A2G8THX4,A0A2G8THX4_9BURK,Beta-ketoacyl-[acyl-carrier-protein] synthase III,fabH,Massilia eurypsychrophila,1485217,328
A0A2G8THX5,A0A2G8THX5_9BURK,Elongation factor 4,lepA,Massilia eurypsychrophila,1485217,596
A0A2G8THY0,A0A2G8THY0_9BURK,Ribosomal RNA large subunit methyltransferase J,rlmJ,Massilia eurypsychrophila,1485217,375
A0A2G8THY3,A0A2G8THY3_9BURK,Pyridoxine 5'-phosphate synthase,pdxJ,Massilia eurypsychrophila,1485217,257
A0A2G8THZ1,A0A2G8THZ1_9BURK,Acyl carrier protein,acpP,Massilia eurypsychrophila,1485217,79
A0A2G8THZ3,A0A2G8THZ3_9BURK,Purine nucleoside phosphorylase,mtnP,Massilia eurypsychrophila,1485217,281
A0A2G8TI01,A0A2G8TI01_9BURK,Protein-glutamate methylesterase/protein-glutamine glutaminase,cheB,Massilia eurypsychrophila,1485217,354
A0A2G8TI28,A0A2G8TI28_9BURK,Cell division protein FtsZ,ftsZ,Massilia eurypsychrophila,1485217,403
A0A2G8TI37,A0A2G8TI37_9BURK,cytochrome-c oxidase,ccoN,Massilia eurypsychrophila,1485217,486
A0A2G8TI40,A0A2G8TI40_9BURK,Arginine biosynthesis bifunctional protein ArgJ,argJ,Massilia eurypsychrophila,1485217,412
A0A2G8TI44,A0A2G8TI44_9BURK,Cbb3-type cytochrome c oxidase subunit,ccoP,Massilia eurypsychrophila,1485217,312
A0A2G8TI51,A0A2G8TI51_9BURK,Phosphate acyltransferase,plsX,Massilia eurypsychrophila,1485217,358
A0A2G8TI60,A0A2G8TI60_9BURK,Aminopeptidase,,Massilia eurypsychrophila,1485217,883
A0A2G8TI72,A0A2G8TI72_9BURK,UDP-N-acetylmuramoylalanine--D-glutamate ligase,murD,Massilia eurypsychrophila,1485217,503
A0A2G8TI74,A0A2G8TI74_9BURK,RecBCD enzyme subunit RecD,recD,Massilia eurypsychrophila,1485217,641
A0A2G8TIF7,A0A2G8TIF7_9BURK,DNA 3'-5' helicase,,Massilia eurypsychrophila,1485217,768
A0A2G8TIH7,A0A2G8TIH7_9BURK,D-aminoacyl-tRNA deacylase,dtd,Massilia eurypsychrophila,1485217,152
A0A2G8TIH8,A0A2G8TIH8_9BURK,Glycine dehydrogenase (decarboxylating),gcvP,Massilia eurypsychrophila,1485217,956
A0A2G8TII4,A0A2G8TII4_9BURK,Chromosome partition protein Smc,smc,Massilia eurypsychrophila,1485217,1174
A0A2G8TII6,A0A2G8TII6_9BURK,Bifunctional uridylyltransferase/uridylyl-removing enzyme,glnD,Massilia eurypsychrophila,1485217,860
A0A2G8TIJ3,A0A2G8TIJ3_9BURK,Methionine aminopeptidase,map,Massilia eurypsychrophila,1485217,275
A0A2G8TIJ6,A0A2G8TIJ6_9BURK,1-deoxy-D-xylulose 5-phosphate reductoisomerase,dxr,Massilia eurypsychrophila,1485217,393
A0A2G8TIK0,A0A2G8TIK0_9BURK,DNA ligase,ligA,Massilia eurypsychrophila,1485217,681
A0A2G8TIL0,A0A2G8TIL0_9BURK,Uridylate kinase,pyrH,Massilia eurypsychrophila,1485217,238
A0A2G8TIL4,A0A2G8TIL4_9BURK,Ribonuclease HII,rnhB,Massilia eurypsychrophila,1485217,226
A0A2G8TIN0,A0A2G8TIN0_9BURK,GMP synthase [glutamine-hydrolyzing],guaA,Massilia eurypsychrophila,1485217,536
A0A2G8TIP1,A0A2G8TIP1_9BURK,Inosine-5'-monophosphate dehydrogenase,guaB,Massilia eurypsychrophila,1485217,486
A0A2G8TIP4,A0A2G8TIP4_9BURK,Phosphoenolpyruvate-protein phosphotransferase,ptsP,Massilia eurypsychrophila,1485217,582
A0A2G8TIW4,A0A2G8TIW4_9BURK,Ethanolamine ammonia-lyase small subunit,eutC,Massilia eurypsychrophila,1485217,262
A0A2G8TIW8,A0A2G8TIW8_9BURK,Penicillin-binding protein 1A,,Massilia eurypsychrophila,1485217,778
A0A2G8TIW9,A0A2G8TIW9_9BURK,Kynureninase,kynU,Massilia eurypsychrophila,1485217,415
A0A2G8TJ12,A0A2G8TJ12_9BURK,tRNA N6-adenosine threonylcarbamoyltransferase,tsaD,Massilia eurypsychrophila,1485217,346
A0A2G8TJ21,A0A2G8TJ21_9BURK,DNA primase,dnaG,Massilia eurypsychrophila,1485217,598
A0A2G8TJ24,A0A2G8TJ24_9BURK,Glycerol-3-phosphate acyltransferase,plsY,Massilia eurypsychrophila,1485217,211
A0A2G8TJ30,A0A2G8TJ30_9BURK,Ribosomal protein uS12 methylthiotransferase RimO,rimO,Massilia eurypsychrophila,1485217,449
A0A2G8TJ43,A0A2G8TJ43_9BURK,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,metE,Massilia eurypsychrophila,1485217,775
A0A2G8TJ54,A0A2G8TJ54_9BURK,Ethanolamine ammonia-lyase large subunit,eutB,Massilia eurypsychrophila,1485217,457
A0A2G8TJ57,A0A2G8TJ57_9BURK,tRNA dimethylallyltransferase,miaA,Massilia eurypsychrophila,1485217,313
A0A2G8TJ85,A0A2G8TJ85_9BURK,nitric oxide dioxygenase,,Massilia eurypsychrophila,1485217,399
A0A2G8TJA6,A0A2G8TJA6_9BURK,Coproporphyrinogen-III oxidase,hemN,Massilia eurypsychrophila,1485217,471
A0A2G8TJB0,A0A2G8TJB0_9BURK,Acetate kinase,ackA,Massilia eurypsychrophila,1485217,409
A0A2G8TJB8,A0A2G8TJB8_9BURK,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase,miaB,Massilia eurypsychrophila,1485217,458
A0A2G8TJD7,A0A2G8TJD7_9BURK,Shikimate dehydrogenase (NADP(+)),aroE,Massilia eurypsychrophila,1485217,270
A0A2G8TJD9,A0A2G8TJD9_9BURK,Biosynthetic peptidoglycan transglycosylase,mtgA,Massilia eurypsychrophila,1485217,234
A0A2G8TJE1,A0A2G8TJE1_9BURK,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",mpl,Massilia eurypsychrophila,1485217,455
A0A2G8TJE2,A0A2G8TJE2_9BURK,Aspartate carbamoyltransferase,pyrB,Massilia eurypsychrophila,1485217,321
A0A2G8TJE6,A0A2G8TJE6_9BURK,"Glutamate-1-semialdehyde 2,1-aminomutase",hemL,Massilia eurypsychrophila,1485217,431
A0A2G8TJH1,A0A2G8TJH1_9BURK,3-dehydroquinate dehydratase,aroQ,Massilia eurypsychrophila,1485217,145
A0A2G8TJI7,A0A2G8TJI7_9BURK,DNA topoisomerase 4 subunit B,parE,Massilia eurypsychrophila,1485217,666
A0A2G8TJK2,A0A2G8TJK2_9BURK,DNA topoisomerase 4 subunit A,parC,Massilia eurypsychrophila,1485217,801
A0A2G8TJK7,A0A2G8TJK7_9BURK,SoxAX cytochrome complex subunit A,soxA,Massilia eurypsychrophila,1485217,253
A0A2G8TJS0,A0A2G8TJS0_9BURK,Urocanate hydratase,hutU,Massilia eurypsychrophila,1485217,569
A0A2G8TJT7,A0A2G8TJT7_9BURK,Thiamine-monophosphate kinase,thiL,Massilia eurypsychrophila,1485217,322
A0A2G8TJV9,A0A2G8TJV9_9BURK,Phosphoglycerate kinase,pgk,Massilia eurypsychrophila,1485217,401
A0A2G8TJW6,A0A2G8TJW6_9BURK,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Massilia eurypsychrophila,1485217,389
A0A2G8TJX2,A0A2G8TJX2_9BURK,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Massilia eurypsychrophila,1485217,293
A0A2G8TJX4,A0A2G8TJX4_9BURK,3-methyl-2-oxobutanoate hydroxymethyltransferase,panB,Massilia eurypsychrophila,1485217,279
A0A2G8TJY3,A0A2G8TJY3_9BURK,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase,pfp,Massilia eurypsychrophila,1485217,404
A0A2G8TJZ9,A0A2G8TJZ9_9BURK,Ferrochelatase,hemH,Massilia eurypsychrophila,1485217,368
A0A2G8TK07,A0A2G8TK07_9BURK,Undecaprenyl-diphosphatase,uppP,Massilia eurypsychrophila,1485217,277
A0A2G8TK14,A0A2G8TK14_9BURK,Lactoylglutathione lyase,gloA,Massilia eurypsychrophila,1485217,138
A0A2G8TK17,A0A2G8TK17_9BURK,Chaperone protein DnaJ,dnaJ,Massilia eurypsychrophila,1485217,376
A0A2G8TK19,A0A2G8TK19_9BURK,DNA helicase RecQ,recQ,Massilia eurypsychrophila,1485217,606
A0A2G8TK21,A0A2G8TK21_9BURK,Pyridoxine/pyridoxamine 5'-phosphate oxidase,pdxH,Massilia eurypsychrophila,1485217,398
A0A2G8TK59,A0A2G8TK59_9BURK,Protoporphyrinogen IX oxidase,,Massilia eurypsychrophila,1485217,136
A0A2G8TK63,A0A2G8TK63_9BURK,4-hydroxy-tetrahydrodipicolinate reductase,dapB,Massilia eurypsychrophila,1485217,269
A0A2G8TK67,A0A2G8TK67_9BURK,Alkyl hydroperoxide reductase C,ahpC,Massilia eurypsychrophila,1485217,187
A0A2G8TK73,A0A2G8TK73_9BURK,4-hydroxythreonine-4-phosphate dehydrogenase,pdxA,Massilia eurypsychrophila,1485217,355
A0A2G8TK75,A0A2G8TK75_9BURK,Threonine--tRNA ligase,thrS,Massilia eurypsychrophila,1485217,635
A0A2G8TK79,A0A2G8TK79_9BURK,Ribosomal RNA small subunit methyltransferase A,rsmA,Massilia eurypsychrophila,1485217,263
A0A2G8TK90,A0A2G8TK90_9BURK,tRNA-specific 2-thiouridylase MnmA,mnmA,Massilia eurypsychrophila,1485217,367
A0A2G8TK96,A0A2G8TK96_9BURK,Chaperone SurA,surA,Massilia eurypsychrophila,1485217,458
A0A2G8TKB4,A0A2G8TKB4_9BURK,Succinylglutamate desuccinylase,astE,Massilia eurypsychrophila,1485217,327
A0A2G8TKC6,A0A2G8TKC6_9BURK,Epoxyqueuosine reductase,queG,Massilia eurypsychrophila,1485217,368
A0A2G8TKD3,A0A2G8TKD3_9BURK,Acetylornithine aminotransferase,argD,Massilia eurypsychrophila,1485217,414
A0A2G8TKE5,A0A2G8TKE5_9BURK,Queuine tRNA-ribosyltransferase,tgt,Massilia eurypsychrophila,1485217,379
A0A2G8TKE8,A0A2G8TKE8_9BURK,Dihydroorotase,pyrC,Massilia eurypsychrophila,1485217,349
A0A2G8TKH3,A0A2G8TKH3_9BURK,"dTDP-4-dehydrorhamnose 3,5-epimerase",rfbC,Massilia eurypsychrophila,1485217,183
A0A2G8TKK7,A0A2G8TKK7_9BURK,ATP-dependent DNA helicase RecG,,Massilia eurypsychrophila,1485217,686
A0A2G8TKM1,A0A2G8TKM1_9BURK,tRNA modification GTPase MnmE,mnmE,Massilia eurypsychrophila,1485217,459
A0A2G8TKM2,A0A2G8TKM2_9BURK,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,pssA,Massilia eurypsychrophila,1485217,251
A0A2G8TKN0,A0A2G8TKN0_9BURK,Chromosomal replication initiator protein DnaA,dnaA,Massilia eurypsychrophila,1485217,463
A0A2G8TKN2,A0A2G8TKN2_9BURK,serine-type D-Ala-D-Ala carboxypeptidase,,Massilia eurypsychrophila,1485217,382
A0A2G8TKP1,A0A2G8TKP1_9BURK,DNA gyrase subunit B,gyrB,Massilia eurypsychrophila,1485217,831
A0A2G8TKP5,A0A2G8TKP5_9BURK,Signal recognition particle protein,ffh,Massilia eurypsychrophila,1485217,455
A0A2G8TKW1,A0A2G8TKW1_9BURK,ATP-dependent DNA helicase Rep,rep,Massilia eurypsychrophila,1485217,689
A0A2G8TKX6,A0A2G8TKX6_9BURK,Primosomal protein N',priA,Massilia eurypsychrophila,1485217,675
A0A2G8TKY1,A0A2G8TKY1_9BURK,GTP cyclohydrolase 1,folE,Massilia eurypsychrophila,1485217,188
A0A2G8TKY3,A0A2G8TKY3_9BURK,Imidazolonepropionase,hutI,Massilia eurypsychrophila,1485217,407
A0A2G8TKY4,A0A2G8TKY4_9BURK,DNA polymerase IV,dinB,Massilia eurypsychrophila,1485217,358
A0A2G8TKY7,A0A2G8TKY7_9BURK,Imidazole glycerol phosphate synthase subunit HisF,hisF,Massilia eurypsychrophila,1485217,253
A0A2G8TKY9,A0A2G8TKY9_9BURK,Transcription termination factor Rho,rho,Massilia eurypsychrophila,1485217,420
A0A2G8TKZ8,A0A2G8TKZ8_9BURK,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,Massilia eurypsychrophila,1485217,416
A0A2G8TL03,A0A2G8TL03_9BURK,Imidazole glycerol phosphate synthase subunit HisH,hisH,Massilia eurypsychrophila,1485217,212
A0A2G8TL08,A0A2G8TL08_9BURK,Histidinol dehydrogenase,hisD,Massilia eurypsychrophila,1485217,438
A0A2G8TL13,A0A2G8TL13_9BURK,N5-carboxyaminoimidazole ribonucleotide synthase,purK,Massilia eurypsychrophila,1485217,394
A0A2G8TL34,A0A2G8TL34_9BURK,Isocitrate dehydrogenase kinase/phosphatase,aceK,Massilia eurypsychrophila,1485217,615
A0A2G8TL39,A0A2G8TL39_9BURK,8-amino-7-oxononanoate synthase,bioF,Massilia eurypsychrophila,1485217,393
A0A2G8TL40,A0A2G8TL40_9BURK,N-acetylmuramic acid 6-phosphate etherase,murQ,Massilia eurypsychrophila,1485217,293
A0A2G8TL41,A0A2G8TL41_9BURK,Phosphoribosyl-AMP cyclohydrolase,hisI,Massilia eurypsychrophila,1485217,141
A0A2G8TL48,A0A2G8TL48_9BURK,ATP-dependent dethiobiotin synthetase BioD,bioD,Massilia eurypsychrophila,1485217,266
A0A2G8TL60,A0A2G8TL60_9BURK,Phosphoheptose isomerase,gmhA,Massilia eurypsychrophila,1485217,198
A0A2G8TL63,A0A2G8TL63_9BURK,Biotin synthase,bioB,Massilia eurypsychrophila,1485217,342
A0A2G8TL65,A0A2G8TL65_9BURK,NAD kinase,nadK,Massilia eurypsychrophila,1485217,300
A0A2G8TL68,A0A2G8TL68_9BURK,Ribulose bisphosphate carboxylase large chain,rbcL,Massilia eurypsychrophila,1485217,485
A0A2G8TL69,A0A2G8TL69_9BURK,Ribulose-phosphate 3-epimerase,rpe,Massilia eurypsychrophila,1485217,231
A0A2G8TL75,A0A2G8TL75_9BURK,Phosphoglycolate phosphatase,gph,Massilia eurypsychrophila,1485217,236
A0A2G8TL81,A0A2G8TL81_9BURK,S-(hydroxymethyl)glutathione dehydrogenase,,Massilia eurypsychrophila,1485217,368
A0A2G8TL90,A0A2G8TL90_9BURK,"Fructose-1,6-bisphosphatase class 1",fbp,Massilia eurypsychrophila,1485217,359
A0A2G8TL96,A0A2G8TL96_9BURK,Octanoyltransferase,lipB,Massilia eurypsychrophila,1485217,228
A0A2G8TLA3,A0A2G8TLA3_9BURK,Lipoyl synthase,lipA,Massilia eurypsychrophila,1485217,331
A0A2G8TLA5,A0A2G8TLA5_9BURK,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,bioA,Massilia eurypsychrophila,1485217,447
A0A2G8TLA9,A0A2G8TLA9_9BURK,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],glmS,Massilia eurypsychrophila,1485217,609
A0A2G8TLB6,A0A2G8TLB6_9BURK,Phosphopantetheine adenylyltransferase,coaD,Massilia eurypsychrophila,1485217,165
A0A2G8TLD3,A0A2G8TLD3_9BURK,Transketolase,tkt,Massilia eurypsychrophila,1485217,671
A0A2G8TLF2,A0A2G8TLF2_9BURK,ATP synthase subunit alpha,atpA,Massilia eurypsychrophila,1485217,513
A0A2G8TLG2,A0A2G8TLG2_9BURK,ATP synthase subunit beta,atpD,Massilia eurypsychrophila,1485217,466
A0A2G8TLK6,A0A2G8TLK6_9BURK,Glutamyl-tRNA reductase,hemA,Massilia eurypsychrophila,1485217,424
A0A2G8TLL4,A0A2G8TLL4_9BURK,ATP synthase subunit b,atpF,Massilia eurypsychrophila,1485217,156
A0A2G8TLN3,A0A2G8TLN3_9BURK,Acetylglutamate kinase,argB,Massilia eurypsychrophila,1485217,308
A0A2G8TLZ0,A0A2G8TLZ0_9BURK,ATP-dependent protease subunit HslV,hslV,Massilia eurypsychrophila,1485217,178
A0A2G8TM26,A0A2G8TM26_9BURK,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",gpmA,Massilia eurypsychrophila,1485217,248
A0A2G8TM28,A0A2G8TM28_9BURK,D-alanyl-D-alanine dipeptidase,ddpX,Massilia eurypsychrophila,1485217,203
A0A2G8TM30,A0A2G8TM30_9BURK,UvrABC system protein A,uvrA,Massilia eurypsychrophila,1485217,948
A0A2G8TM47,A0A2G8TM47_9BURK,Anhydro-N-acetylmuramic acid kinase,anmK,Massilia eurypsychrophila,1485217,400
A0A2G8TM67,A0A2G8TM67_9BURK,Uroporphyrinogen decarboxylase,hemE,Massilia eurypsychrophila,1485217,360
A0A2G8TM70,A0A2G8TM70_9BURK,N-acetylmuramic acid 6-phosphate etherase,murQ,Massilia eurypsychrophila,1485217,296
A0A2G8TMP1,A0A2G8TMP1_9BURK,Bifunctional protein PutA,putA,Massilia eurypsychrophila,1485217,1217
A0A2G8TMV4,A0A2G8TMV4_9BURK,Energy-dependent translational throttle protein EttA,ettA,Massilia eurypsychrophila,1485217,555
A0A2G8TN38,A0A2G8TN38_9BURK,Fused isobutyryl-CoA mutase,icmF,Massilia eurypsychrophila,1485217,1095
A0A2G8T783,A0A2G8T783_9BURK,Phosphate-binding protein PstS,pstS,Massilia eurypsychrophila,1485217,179
A0A2G8T7A5,A0A2G8T7A5_9BURK,Lysozyme,,Massilia eurypsychrophila,1485217,169
A0A2G8T7D0,A0A2G8T7D0_9BURK,histidine kinase,,Massilia eurypsychrophila,1485217,384
A0A2G8T7H8,A0A2G8T7H8_9BURK,Heavy metal translocating P-type ATPase,,Massilia eurypsychrophila,1485217,426
A0A2G8T7I7,A0A2G8T7I7_9BURK,FAD:protein FMN transferase,,Massilia eurypsychrophila,1485217,303
A0A2G8T7J8,A0A2G8T7J8_9BURK,diguanylate cyclase,,Massilia eurypsychrophila,1485217,439
A0A2G8T7N3,A0A2G8T7N3_9BURK,Sensor protein,,Massilia eurypsychrophila,1485217,465
A0A2G8T7N8,A0A2G8T7N8_9BURK,Transcription termination/antitermination protein NusG,nusG,Massilia eurypsychrophila,1485217,204
A0A2G8T7P2,A0A2G8T7P2_9BURK,Large ribosomal subunit protein uL11,rplK,Massilia eurypsychrophila,1485217,143
A0A2G8T7P5,A0A2G8T7P5_9BURK,Protein translocase subunit SecE,secE,Massilia eurypsychrophila,1485217,129
A0A2G8T7Q2,A0A2G8T7Q2_9BURK,Large ribosomal subunit protein uL10,rplJ,Massilia eurypsychrophila,1485217,179
A0A2G8T7R2,A0A2G8T7R2_9BURK,Cobalamin biosynthesis protein CobD,cobD,Massilia eurypsychrophila,1485217,318
A0A2G8T7S1,A0A2G8T7S1_9BURK,FMN-binding domain-containing protein,,Massilia eurypsychrophila,1485217,693
A0A2G8T7S3,A0A2G8T7S3_9BURK,FAD:protein FMN transferase,,Massilia eurypsychrophila,1485217,327
A0A2G8T7S7,A0A2G8T7S7_9BURK,,,Massilia eurypsychrophila,1485217,777
A0A2G8T7U1,A0A2G8T7U1_9BURK,UDP-glucose 6-dehydrogenase,,Massilia eurypsychrophila,1485217,455
A0A2G8T7U7,A0A2G8T7U7_9BURK,Integration host factor subunit beta,ihfB,Massilia eurypsychrophila,1485217,101
A0A2G8T7V4,A0A2G8T7V4_9BURK,Histidinol-phosphate aminotransferase,hisC,Massilia eurypsychrophila,1485217,368
A0A2G8T7V6,A0A2G8T7V6_9BURK,Cobyric acid synthase,cobQ,Massilia eurypsychrophila,1485217,508
A0A2G8T7V7,A0A2G8T7V7_9BURK,threonine-phosphate decarboxylase,,Massilia eurypsychrophila,1485217,326
A0A2G8T7W2,A0A2G8T7W2_9BURK,30S ribosomal protein S1,,Massilia eurypsychrophila,1485217,560
A0A2G8T7W5,A0A2G8T7W5_9BURK,Large ribosomal subunit protein bL12,rplL,Massilia eurypsychrophila,1485217,124
A0A2G8T7W7,A0A2G8T7W7_9BURK,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,cobT,Massilia eurypsychrophila,1485217,343
A0A2G8T7Y1,A0A2G8T7Y1_9BURK,,,Massilia eurypsychrophila,1485217,741
A0A2G8T800,A0A2G8T800_9BURK,Cytidylate kinase,cmk,Massilia eurypsychrophila,1485217,223
A0A2G8T819,A0A2G8T819_9BURK,,,Massilia eurypsychrophila,1485217,537
A0A2G8T823,A0A2G8T823_9BURK,,,Massilia eurypsychrophila,1485217,528
A0A2G8T834,A0A2G8T834_9BURK,"D,D-heptose 1,7-bisphosphate phosphatase",,Massilia eurypsychrophila,1485217,180
A0A2G8T843,A0A2G8T843_9BURK,Arsenical pump membrane protein,,Massilia eurypsychrophila,1485217,426
A0A2G8T881,A0A2G8T881_9BURK,,,Massilia eurypsychrophila,1485217,499
A0A2G8T891,A0A2G8T891_9BURK,histidine kinase,,Massilia eurypsychrophila,1485217,398
A0A2G8T895,A0A2G8T895_9BURK,Dihydrolipoyl dehydrogenase,lpdA,Massilia eurypsychrophila,1485217,611
A0A2G8T8A0,A0A2G8T8A0_9BURK,histidine kinase,,Massilia eurypsychrophila,1485217,1520
A0A2G8T8A1,A0A2G8T8A1_9BURK,Probable alginate O-acetylase AlgI,,Massilia eurypsychrophila,1485217,465
A0A2G8T8A4,A0A2G8T8A4_9BURK,diguanylate cyclase,,Massilia eurypsychrophila,1485217,314
A0A2G8T8A7,A0A2G8T8A7_9BURK,diguanylate cyclase,,Massilia eurypsychrophila,1485217,1027
A0A2G8T8D5,A0A2G8T8D5_9BURK,Lysozyme,,Massilia eurypsychrophila,1485217,162
A0A2G8T8E5,A0A2G8T8E5_9BURK,,,Massilia eurypsychrophila,1485217,564
A0A2G8T8E9,A0A2G8T8E9_9BURK,histidine kinase,,Massilia eurypsychrophila,1485217,1267
A0A2G8T8F1,A0A2G8T8F1_9BURK,TonB-dependent receptor,,Massilia eurypsychrophila,1485217,716
A0A2G8T8F2,A0A2G8T8F2_9BURK,non-specific serine/threonine protein kinase,,Massilia eurypsychrophila,1485217,577
A0A2G8T8F4,A0A2G8T8F4_9BURK,,,Massilia eurypsychrophila,1485217,440
A0A2G8T8H2,A0A2G8T8H2_9BURK,DNA topoisomerase,,Massilia eurypsychrophila,1485217,377
A0A2G8T8H4,A0A2G8T8H4_9BURK,5-formyltetrahydrofolate cyclo-ligase,,Massilia eurypsychrophila,1485217,201
A0A2G8T8H7,A0A2G8T8H7_9BURK,histidine kinase,,Massilia eurypsychrophila,1485217,813
A0A2G8T8I8,A0A2G8T8I8_9BURK,non-specific serine/threonine protein kinase,,Massilia eurypsychrophila,1485217,498
A0A2G8T8J8,A0A2G8T8J8_9BURK,Methylenetetrahydrofolate reductase,metF,Massilia eurypsychrophila,1485217,277
A0A2G8T8K0,A0A2G8T8K0_9BURK,dihydroneopterin aldolase,,Massilia eurypsychrophila,1485217,132
A0A2G8T8K2,A0A2G8T8K2_9BURK,histidine kinase,,Massilia eurypsychrophila,1485217,487
A0A2G8T8N3,A0A2G8T8N3_9BURK,Alpha-amylase,,Massilia eurypsychrophila,1485217,551
A0A2G8T8P4,A0A2G8T8P4_9BURK,Cell division protein ZapA,,Massilia eurypsychrophila,1485217,103
A0A2G8T8P5,A0A2G8T8P5_9BURK,Co-chaperonin GroES,groES,Massilia eurypsychrophila,1485217,96
A0A2G8T8P8,A0A2G8T8P8_9BURK,Homoserine dehydrogenase,,Massilia eurypsychrophila,1485217,440
A0A2G8T8Q6,A0A2G8T8Q6_9BURK,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,lgt,Massilia eurypsychrophila,1485217,280
A0A2G8T8R6,A0A2G8T8R6_9BURK,Pyruvate dehydrogenase E1 component,aceE,Massilia eurypsychrophila,1485217,898
A0A2G8T8S8,A0A2G8T8S8_9BURK,thioredoxin-dependent peroxiredoxin,,Massilia eurypsychrophila,1485217,156
A0A2G8T8T2,A0A2G8T8T2_9BURK,Putative N-acetylmannosamine-6-phosphate 2-epimerase,nanE,Massilia eurypsychrophila,1485217,239
A0A2G8T8T3,A0A2G8T8T3_9BURK,"phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)",,Massilia eurypsychrophila,1485217,543
A0A2G8T8T7,A0A2G8T8T7_9BURK,Large ribosomal subunit protein uL1,rplA,Massilia eurypsychrophila,1485217,231
A0A2G8T8W0,A0A2G8T8W0_9BURK,Cyanophycinase,,Massilia eurypsychrophila,1485217,389
A0A2G8T8W1,A0A2G8T8W1_9BURK,ATP phosphoribosyltransferase regulatory subunit,hisZ,Massilia eurypsychrophila,1485217,384
A0A2G8T8W4,A0A2G8T8W4_9BURK,Protein HflK,hflK,Massilia eurypsychrophila,1485217,429
A0A2G8T8W7,A0A2G8T8W7_9BURK,,,Massilia eurypsychrophila,1485217,566
A0A2G8T8W9,A0A2G8T8W9_9BURK,GTPase Der,der,Massilia eurypsychrophila,1485217,447
A0A2G8T8X8,A0A2G8T8X8_9BURK,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,rlmD,Massilia eurypsychrophila,1485217,449
A0A2G8T8Y1,A0A2G8T8Y1_9BURK,Outer membrane protein assembly factor BamB,bamB,Massilia eurypsychrophila,1485217,390
A0A2G8T8Y3,A0A2G8T8Y3_9BURK,histidine kinase,,Massilia eurypsychrophila,1485217,512
A0A2G8T8Y7,A0A2G8T8Y7_9BURK,Lipopolysaccharide assembly protein B,lapB,Massilia eurypsychrophila,1485217,391
A0A2G8T8Y9,A0A2G8T8Y9_9BURK,oxoglutarate dehydrogenase (succinyl-transferring),sucA,Massilia eurypsychrophila,1485217,951
A0A2G8T903,A0A2G8T903_9BURK,Aconitate hydratase,acnA,Massilia eurypsychrophila,1485217,902
A0A2G8T913,A0A2G8T913_9BURK,Glutamyl-Q tRNA(Asp) synthetase,gluQ,Massilia eurypsychrophila,1485217,302
A0A2G8T923,A0A2G8T923_9BURK,Succinate dehydrogenase hydrophobic membrane anchor subunit,sdhD,Massilia eurypsychrophila,1485217,122
A0A2G8T932,A0A2G8T932_9BURK,5'-nucleotidase SurE,surE,Massilia eurypsychrophila,1485217,245
A0A2G8T934,A0A2G8T934_9BURK,histidine kinase,,Massilia eurypsychrophila,1485217,460
A0A2G8T935,A0A2G8T935_9BURK,beta-lactamase,,Massilia eurypsychrophila,1485217,1074
A0A2G8T936,A0A2G8T936_9BURK,Dihydrolipoyl dehydrogenase,lpdA,Massilia eurypsychrophila,1485217,477
A0A2G8T938,A0A2G8T938_9BURK,Urease accessory protein UreG,ureG,Massilia eurypsychrophila,1485217,205
A0A2G8T945,A0A2G8T945_9BURK,diguanylate cyclase,,Massilia eurypsychrophila,1485217,481
A0A2G8T948,A0A2G8T948_9BURK,RNA-binding protein Hfq,hfq,Massilia eurypsychrophila,1485217,78
A0A2G8T949,A0A2G8T949_9BURK,Histidine--tRNA ligase,hisS,Massilia eurypsychrophila,1485217,447
A0A2G8T950,A0A2G8T950_9BURK,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,,Massilia eurypsychrophila,1485217,419
A0A2G8T953,A0A2G8T953_9BURK,Urease accessory protein UreD,ureD,Massilia eurypsychrophila,1485217,277
