Accession,ID,Protein Name,Gene Names,Organism,Taxonomy ID,Length
A0A1R1QCJ4,A0A1R1QCJ4_9BACI,Triosephosphate isomerase,tpiA,Bacillus swezeyi,1925020,253
A0A1R1QCT5,A0A1R1QCT5_9BACI,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",gpmI,Bacillus swezeyi,1925020,511
A0A1R1QDN7,A0A1R1QDN7_9BACI,Carbamoyl phosphate synthase small chain,carA,Bacillus swezeyi,1925020,354
A0A1R1QDX2,A0A1R1QDX2_9BACI,Arginine biosynthesis bifunctional protein ArgJ,argJ,Bacillus swezeyi,1925020,406
A0A1R1QE09,A0A1R1QE09_9BACI,Beta-ketoacyl-[acyl-carrier-protein] synthase III,fabH,Bacillus swezeyi,1925020,312
A0A1R1QE40,A0A1R1QE40_9BACI,Methionine synthase,,Bacillus swezeyi,1925020,1139
A0A1R1QE66,A0A1R1QE66_9BACI,Phosphatidylserine decarboxylase proenzyme,psd,Bacillus swezeyi,1925020,263
A0A1R1QE81,A0A1R1QE81_9BACI,Diaminopimelate epimerase,dapF,Bacillus swezeyi,1925020,284
A0A1R1QE95,A0A1R1QE95_9BACI,ATP-dependent helicase/deoxyribonuclease subunit B,addB,Bacillus swezeyi,1925020,1166
A0A1R1QEH0,A0A1R1QEH0_9BACI,Purine nucleoside phosphorylase DeoD-type,deoD,Bacillus swezeyi,1925020,232
A0A1R1QFJ9,A0A1R1QFJ9_9BACI,Protoheme IX farnesyltransferase,ctaB,Bacillus swezeyi,1925020,302
A0A1R1QFP9,A0A1R1QFP9_9BACI,3'-5' exonuclease DinG,dinG,Bacillus swezeyi,1925020,935
A0A1R1QFT0,A0A1R1QFT0_9BACI,Nucleoside diphosphate kinase,ndk,Bacillus swezeyi,1925020,148
A0A1R1QFU2,A0A1R1QFU2_9BACI,Glycerol-3-phosphate dehydrogenase [NAD(P)+],gpsA,Bacillus swezeyi,1925020,345
A0A1R1QFW4,A0A1R1QFW4_9BACI,Pantothenate synthetase,panC,Bacillus swezeyi,1925020,288
A0A1R1QFX3,A0A1R1QFX3_9BACI,4-hydroxy-tetrahydrodipicolinate reductase,dapB,Bacillus swezeyi,1925020,267
A0A1R1QFX5,A0A1R1QFX5_9BACI,Endonuclease III,nth,Bacillus swezeyi,1925020,220
A0A1R1QFY3,A0A1R1QFY3_9BACI,Riboflavin biosynthesis protein RibD,,Bacillus swezeyi,1925020,362
A0A1R1QFZ3,A0A1R1QFZ3_9BACI,Diaminopimelate decarboxylase,lysA,Bacillus swezeyi,1925020,440
A0A1R1QG09,A0A1R1QG09_9BACI,Anthranilate phosphoribosyltransferase,trpD,Bacillus swezeyi,1925020,338
A0A1R1QG17,A0A1R1QG17_9BACI,Phosphopentomutase,deoB,Bacillus swezeyi,1925020,394
A0A1R1QG80,A0A1R1QG80_9BACI,Isopentenyl-diphosphate delta-isomerase,fni,Bacillus swezeyi,1925020,351
A0A1R1QGF6,A0A1R1QGF6_9BACI,serine-type D-Ala-D-Ala carboxypeptidase,,Bacillus swezeyi,1925020,390
A0A1R1QGJ9,A0A1R1QGJ9_9BACI,3-methyl-2-oxobutanoate hydroxymethyltransferase,panB,Bacillus swezeyi,1925020,277
A0A1R1QGY9,A0A1R1QGY9_9BACI,Probable tRNA sulfurtransferase,thiI,Bacillus swezeyi,1925020,401
A0A1R1QH03,A0A1R1QH03_9BACI,Tyrosine--tRNA ligase,tyrS,Bacillus swezeyi,1925020,421
A0A1R1QH64,A0A1R1QH64_9BACI,UDP-N-acetylmuramate--L-alanine ligase,murC,Bacillus swezeyi,1925020,432
A0A1R1QH71,A0A1R1QH71_9BACI,Adenosine 5'-phosphosulfate reductase,cysH,Bacillus swezeyi,1925020,236
A0A1R1QH96,A0A1R1QH96_9BACI,Leucine--tRNA ligase,leuS,Bacillus swezeyi,1925020,804
A0A1R1QH99,A0A1R1QH99_9BACI,Adenylyl-sulfate kinase,cysC,Bacillus swezeyi,1925020,197
A0A1R1QID3,A0A1R1QID3_9BACI,Fumarate hydratase class II,fumC,Bacillus swezeyi,1925020,462
A0A1R1QIH4,A0A1R1QIH4_9BACI,Copper-exporting P-type ATPase,,Bacillus swezeyi,1925020,811
A0A1R1QIQ5,A0A1R1QIQ5_9BACI,Alanine racemase,,Bacillus swezeyi,1925020,393
A0A1R1QJB8,A0A1R1QJB8_9BACI,"Glutamate-1-semialdehyde 2,1-aminomutase",hemL,Bacillus swezeyi,1925020,431
A0A1R1QJB9,A0A1R1QJB9_9BACI,2-isopropylmalate synthase,leuA,Bacillus swezeyi,1925020,518
A0A1R1QJC5,A0A1R1QJC5_9BACI,ATP-dependent Clp protease ATP-binding subunit ClpX,clpX,Bacillus swezeyi,1925020,421
A0A1R1QJC9,A0A1R1QJC9_9BACI,3-isopropylmalate dehydratase large subunit,leuC,Bacillus swezeyi,1925020,472
A0A1R1QJH4,A0A1R1QJH4_9BACI,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,accD,Bacillus swezeyi,1925020,291
A0A1R1QJJ0,A0A1R1QJJ0_9BACI,Ribonuclease HIII,rnhC,Bacillus swezeyi,1925020,313
A0A1R1QJJ1,A0A1R1QJJ1_9BACI,Threonine--tRNA ligase,thrS,Bacillus swezeyi,1925020,643
A0A1R1QJJ3,A0A1R1QJJ3_9BACI,Ketol-acid reductoisomerase (NADP(+)),ilvC,Bacillus swezeyi,1925020,342
A0A1R1QJJ6,A0A1R1QJJ6_9BACI,S-adenosylmethionine decarboxylase proenzyme,speH,Bacillus swezeyi,1925020,128
A0A1R1QJK7,A0A1R1QJK7_9BACI,Isocitrate dehydrogenase [NADP],,Bacillus swezeyi,1925020,423
A0A1R1QJM7,A0A1R1QJM7_9BACI,Argininosuccinate synthase,argG,Bacillus swezeyi,1925020,403
A0A1R1QJU0,A0A1R1QJU0_9BACI,Aspartokinase,,Bacillus swezeyi,1925020,453
A0A1R1QJW3,A0A1R1QJW3_9BACI,DNA topoisomerase 3,topB,Bacillus swezeyi,1925020,737
A0A1R1QK31,A0A1R1QK31_9BACI,D-alanine--D-alanine ligase,ddl,Bacillus swezeyi,1925020,361
A0A1R1QKJ0,A0A1R1QKJ0_9BACI,Probable molybdenum cofactor guanylyltransferase,mobA,Bacillus swezeyi,1925020,195
A0A1R1QKM5,A0A1R1QKM5_9BACI,Phosphoenolpyruvate-protein phosphotransferase,,Bacillus swezeyi,1925020,572
A0A1R1QKS1,A0A1R1QKS1_9BACI,DNA-directed RNA polymerase subunit epsilon,rpoY,Bacillus swezeyi,1925020,69
A0A1R1QKW0,A0A1R1QKW0_9BACI,Ribonuclease J,rnj,Bacillus swezeyi,1925020,555
A0A1R1QM66,A0A1R1QM66_9BACI,L-lactate dehydrogenase,ldh,Bacillus swezeyi,1925020,319
A0A1R1QM91,A0A1R1QM91_9BACI,Shikimate kinase,aroK,Bacillus swezeyi,1925020,185
A0A1R1QMY7,A0A1R1QMY7_9BACI,Allantoinase,allB,Bacillus swezeyi,1925020,454
A0A1R1QN64,A0A1R1QN64_9BACI,Phosphoserine aminotransferase,serC,Bacillus swezeyi,1925020,357
A0A1R1QNF0,A0A1R1QNF0_9BACI,NAD-dependent protein deacetylase,cobB,Bacillus swezeyi,1925020,249
A0A1R1QNK9,A0A1R1QNK9_9BACI,Epoxyqueuosine reductase,queG,Bacillus swezeyi,1925020,382
A0A1R1QPU5,A0A1R1QPU5_9BACI,Replicative DNA helicase,,Bacillus swezeyi,1925020,434
A0A1R1QQP7,A0A1R1QQP7_9BACI,DNA gyrase subunit A,gyrA,Bacillus swezeyi,1925020,825
A0A1R1QQQ1,A0A1R1QQQ1_9BACI,Chromosomal replication initiator protein DnaA,dnaA,Bacillus swezeyi,1925020,446
A0A1R1QQQ9,A0A1R1QQQ9_9BACI,tRNA modification GTPase MnmE,mnmE,Bacillus swezeyi,1925020,459
A0A1R1QQT2,A0A1R1QQT2_9BACI,N-acetylmuramic acid 6-phosphate etherase,murQ,Bacillus swezeyi,1925020,298
A0A1R1QQT9,A0A1R1QQT9_9BACI,Adenylosuccinate synthetase,purA,Bacillus swezeyi,1925020,430
A0A1R1QQX3,A0A1R1QQX3_9BACI,Galactokinase,galK,Bacillus swezeyi,1925020,395
A0A1R1QQY7,A0A1R1QQY7_9BACI,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase",iolD,Bacillus swezeyi,1925020,637
A0A1R1QR17,A0A1R1QR17_9BACI,ATP-dependent RNA helicase DbpA,dbpA,Bacillus swezeyi,1925020,482
A0A1R1QR21,A0A1R1QR21_9BACI,Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase,iolG,Bacillus swezeyi,1925020,344
A0A1R1QR24,A0A1R1QR24_9BACI,Deoxyribose-phosphate aldolase,deoC,Bacillus swezeyi,1925020,223
A0A1R1QS41,A0A1R1QS41_9BACI,DEAD-box ATP-dependent RNA helicase CshB,cshB,Bacillus swezeyi,1925020,439
A0A1R1QS45,A0A1R1QS45_9BACI,Cytidine deaminase,,Bacillus swezeyi,1925020,136
A0A1R1QS78,A0A1R1QS78_9BACI,Chaperone protein DnaJ,dnaJ,Bacillus swezeyi,1925020,376
A0A1R1QS99,A0A1R1QS99_9BACI,Shikimate dehydrogenase (NADP(+)),aroE,Bacillus swezeyi,1925020,276
A0A1R1QSG4,A0A1R1QSG4_9BACI,Rhamnulose-1-phosphate aldolase,rhaD,Bacillus swezeyi,1925020,273
A0A1R1QSH1,A0A1R1QSH1_9BACI,Rhamnulokinase,rhaB,Bacillus swezeyi,1925020,487
A0A1R1QSI6,A0A1R1QSI6_9BACI,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,mtnN,Bacillus swezeyi,1925020,231
A0A1R1QSM1,A0A1R1QSM1_9BACI,Alanine--tRNA ligase,alaS,Bacillus swezeyi,1925020,878
A0A1R1QSN2,A0A1R1QSN2_9BACI,Bifunctional cytochrome P450/NADPH--P450 reductase,,Bacillus swezeyi,1925020,1076
A0A1R1QTC2,A0A1R1QTC2_9BACI,Methionine--tRNA ligase,metG,Bacillus swezeyi,1925020,662
A0A1R1QTD2,A0A1R1QTD2_9BACI,Ribose-phosphate pyrophosphokinase,prs,Bacillus swezeyi,1925020,317
A0A1R1QTD8,A0A1R1QTD8_9BACI,Ribosomal RNA small subunit methyltransferase A,rsmA,Bacillus swezeyi,1925020,292
A0A1R1QTR8,A0A1R1QTR8_9BACI,Aspartokinase,,Bacillus swezeyi,1925020,404
A0A1R1QTS4,A0A1R1QTS4_9BACI,4-hydroxy-tetrahydrodipicolinate synthase,dapA,Bacillus swezeyi,1925020,289
A0A1R1QTT9,A0A1R1QTT9_9BACI,Ribonuclease J,rnj,Bacillus swezeyi,1925020,554
A0A1R1QTU7,A0A1R1QTU7_9BACI,1-deoxy-D-xylulose 5-phosphate reductoisomerase,dxr,Bacillus swezeyi,1925020,383
A0A1R1QUF9,A0A1R1QUF9_9BACI,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,trmFO,Bacillus swezeyi,1925020,434
A0A1R1QUG8,A0A1R1QUG8_9BACI,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Bacillus swezeyi,1925020,300
A0A1R1QUH2,A0A1R1QUH2_9BACI,Signal recognition particle protein,ffh,Bacillus swezeyi,1925020,446
A0A1R1QUI4,A0A1R1QUI4_9BACI,ATP-dependent DNA helicase RecG,,Bacillus swezeyi,1925020,684
A0A1R1QUJ3,A0A1R1QUJ3_9BACI,Signal recognition particle receptor FtsY,ftsY,Bacillus swezeyi,1925020,328
A0A1R1QUJ5,A0A1R1QUJ5_9BACI,ATP-dependent protease subunit HslV,hslV,Bacillus swezeyi,1925020,181
A0A1R1QUJ7,A0A1R1QUJ7_9BACI,Primosomal protein N',priA,Bacillus swezeyi,1925020,805
A0A1R1QUK9,A0A1R1QUK9_9BACI,Adenylyl-sulfate kinase,cysC,Bacillus swezeyi,1925020,201
A0A1R1QUL4,A0A1R1QUL4_9BACI,Orotate phosphoribosyltransferase,pyrE,Bacillus swezeyi,1925020,210
A0A1R1QUL5,A0A1R1QUL5_9BACI,Ribonuclease 3,rnc,Bacillus swezeyi,1925020,249
A0A1R1QUL7,A0A1R1QUL7_9BACI,Adenosine 5'-phosphosulfate reductase,cysH,Bacillus swezeyi,1925020,233
A0A1R1QUL8,A0A1R1QUL8_9BACI,Aspartate carbamoyltransferase,pyrB,Bacillus swezeyi,1925020,306
A0A1R1QUN1,A0A1R1QUN1_9BACI,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit",pyrK,Bacillus swezeyi,1925020,256
A0A1R1QUN2,A0A1R1QUN2_9BACI,Dihydroorotate dehydrogenase,pyrD,Bacillus swezeyi,1925020,311
A0A1R1QUN4,A0A1R1QUN4_9BACI,Carbamoyl phosphate synthase small chain,carA,Bacillus swezeyi,1925020,364
A0A1R1QUN9,A0A1R1QUN9_9BACI,Orotidine 5'-phosphate decarboxylase,pyrF,Bacillus swezeyi,1925020,239
A0A1R1QUQ4,A0A1R1QUQ4_9BACI,Cell division protein FtsZ,ftsZ,Bacillus swezeyi,1925020,377
A0A1R1QUR0,A0A1R1QUR0_9BACI,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,murG,Bacillus swezeyi,1925020,365
A0A1R1QUR4,A0A1R1QUR4_9BACI,Phosphopantetheine adenylyltransferase,coaD,Bacillus swezeyi,1925020,161
A0A1R1QUS1,A0A1R1QUS1_9BACI,UDP-N-acetylenolpyruvoylglucosamine reductase,murB,Bacillus swezeyi,1925020,303
A0A1R1QUS6,A0A1R1QUS6_9BACI,Heme A synthase,ctaA,Bacillus swezeyi,1925020,304
A0A1R1QUT7,A0A1R1QUT7_9BACI,UDP-N-acetylmuramoylalanine--D-glutamate ligase,murD,Bacillus swezeyi,1925020,451
A0A1R1QUW8,A0A1R1QUW8_9BACI,Protoheme IX farnesyltransferase,ctaB,Bacillus swezeyi,1925020,308
A0A1R1QV87,A0A1R1QV87_9BACI,Ornithine aminotransferase,rocD,Bacillus swezeyi,1925020,400
A0A1R1QW51,A0A1R1QW51_9BACI,UvrABC system protein A,uvrA,Bacillus swezeyi,1925020,957
A0A1R1QWC0,A0A1R1QWC0_9BACI,Ribokinase,rbsK,Bacillus swezeyi,1925020,293
A0A1R1QWH9,A0A1R1QWH9_9BACI,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,Bacillus swezeyi,1925020,436
A0A1R1QWI8,A0A1R1QWI8_9BACI,ATP synthase subunit c,atpE,Bacillus swezeyi,1925020,70
A0A1R1QWK8,A0A1R1QWK8_9BACI,Transcription termination factor Rho,rho,Bacillus swezeyi,1925020,427
A0A1R1QWL4,A0A1R1QWL4_9BACI,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,Bacillus swezeyi,1925020,429
A0A1R1QWN8,A0A1R1QWN8_9BACI,Polyamine aminopropyltransferase,speE,Bacillus swezeyi,1925020,276
A0A1R1QWV1,A0A1R1QWV1_9BACI,Thiamine-phosphate synthase,thiE,Bacillus swezeyi,1925020,224
A0A1R1QWW8,A0A1R1QWW8_9BACI,D-alanine--D-alanyl carrier protein ligase,dltA,Bacillus swezeyi,1925020,502
A0A1R1QWZ1,A0A1R1QWZ1_9BACI,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,nnrD,Bacillus swezeyi,1925020,280
A0A1R1QXM0,A0A1R1QXM0_9BACI,tRNA pseudouridine synthase A,truA,Bacillus swezeyi,1925020,247
A0A1R1QXN1,A0A1R1QXN1_9BACI,Rhamnulose-1-phosphate aldolase,rhaD,Bacillus swezeyi,1925020,282
A0A1R1QXQ0,A0A1R1QXQ0_9BACI,Adenylate kinase,adk,Bacillus swezeyi,1925020,217
A0A1R1QXQ9,A0A1R1QXQ9_9BACI,DNA-directed RNA polymerase subunit alpha,rpoA,Bacillus swezeyi,1925020,314
A0A1R1QXS8,A0A1R1QXS8_9BACI,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",ispF,Bacillus swezeyi,1925020,158
A0A1R1QXT1,A0A1R1QXT1_9BACI,DNA-directed RNA polymerase subunit beta',rpoC,Bacillus swezeyi,1925020,1199
A0A1R1QXT9,A0A1R1QXT9_9BACI,Cysteine--tRNA ligase,cysS,Bacillus swezeyi,1925020,467
A0A1R1QYT3,A0A1R1QYT3_9BACI,Acireductone dioxygenase,mtnD,Bacillus swezeyi,1925020,179
A0A1R1QYW3,A0A1R1QYW3_9BACI,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,metE,Bacillus swezeyi,1925020,762
A0A1R1QZE7,A0A1R1QZE7_9BACI,ATP-dependent dethiobiotin synthetase BioD,bioD,Bacillus swezeyi,1925020,235
A0A1R1QZG5,A0A1R1QZG5_9BACI,Biotin synthase,bioB,Bacillus swezeyi,1925020,333
A0A1R1QZI8,A0A1R1QZI8_9BACI,Phosphoribosylglycinamide formyltransferase,purN,Bacillus swezeyi,1925020,195
A0A1R1QZM0,A0A1R1QZM0_9BACI,GMP synthase [glutamine-hydrolyzing],guaA,Bacillus swezeyi,1925020,513
A0A1R1QZQ7,A0A1R1QZQ7_9BACI,Phosphoribosylformylglycinamidine synthase subunit PurL,purL,Bacillus swezeyi,1925020,742
A0A1R1QZR1,A0A1R1QZR1_9BACI,ATP-dependent DNA helicase,,Bacillus swezeyi,1925020,739
A0A1R1QZR9,A0A1R1QZR9_9BACI,Phosphoribosylformylglycinamidine synthase subunit PurQ,purQ,Bacillus swezeyi,1925020,227
A0A1R1RF00,A0A1R1RF00_9BACI,2-oxoglutarate dehydrogenase E1 component,odhA,Bacillus swezeyi,1925020,944
A0A1R1RF44,A0A1R1RF44_9BACI,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,,Bacillus swezeyi,1925020,420
A0A1R1RFG1,A0A1R1RFG1_9BACI,Glycerol-3-phosphate acyltransferase,plsY,Bacillus swezeyi,1925020,197
A0A1R1RGL7,A0A1R1RGL7_9BACI,NADPH-dependent 7-cyano-7-deazaguanine reductase,queF,Bacillus swezeyi,1925020,165
A0A1R1RGM4,A0A1R1RGM4_9BACI,7-cyano-7-deazaguanine synthase,queC,Bacillus swezeyi,1925020,219
A0A1R1RGR8,A0A1R1RGR8_9BACI,7-carboxy-7-deazaguanine synthase,queE,Bacillus swezeyi,1925020,243
A0A1R1RHP7,A0A1R1RHP7_9BACI,Methylthioribose-1-phosphate isomerase,mtnA,Bacillus swezeyi,1925020,353
A0A1R1RHQ9,A0A1R1RHQ9_9BACI,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase",mtnW,Bacillus swezeyi,1925020,405
A0A1R1RHV5,A0A1R1RHV5_9BACI,Heptaprenylglyceryl phosphate synthase,pcrB,Bacillus swezeyi,1925020,228
A0A1R1RHV8,A0A1R1RHV8_9BACI,N5-carboxyaminoimidazole ribonucleotide synthase,purK,Bacillus swezeyi,1925020,380
A0A1R1RHW3,A0A1R1RHW3_9BACI,Amidophosphoribosyltransferase,purF,Bacillus swezeyi,1925020,476
A0A1R1RI72,A0A1R1RI72_9BACI,FMN dependent NADH:quinone oxidoreductase,azoR,Bacillus swezeyi,1925020,208
A0A1R1RIK1,A0A1R1RIK1_9BACI,Pyridoxal 5'-phosphate synthase subunit PdxS,pdxS,Bacillus swezeyi,1925020,294
A0A1R1RIL8,A0A1R1RIL8_9BACI,Inosine-5'-monophosphate dehydrogenase,guaB,Bacillus swezeyi,1925020,488
A0A1R1RIQ0,A0A1R1RIQ0_9BACI,Tyrosine--tRNA ligase,tyrS,Bacillus swezeyi,1925020,416
A0A1R1RJ64,A0A1R1RJ64_9BACI,Adenine phosphoribosyltransferase,apt,Bacillus swezeyi,1925020,170
A0A1R1RJ82,A0A1R1RJ82_9BACI,DNA ligase,ligA,Bacillus swezeyi,1925020,667
A0A1R1RJA0,A0A1R1RJA0_9BACI,Uridine kinase,udk,Bacillus swezeyi,1925020,211
A0A1R1RJA1,A0A1R1RJA1_9BACI,tRNA-specific 2-thiouridylase MnmA,mnmA,Bacillus swezeyi,1925020,372
A0A1R1RJD2,A0A1R1RJD2_9BACI,ATP-dependent RecD2 DNA helicase,recD2,Bacillus swezeyi,1925020,788
A0A1R1RK25,A0A1R1RK25_9BACI,Ribonuclease PH,rph,Bacillus swezeyi,1925020,246
A0A1R1RK35,A0A1R1RK35_9BACI,Aspartokinase,,Bacillus swezeyi,1925020,410
A0A1R1RK73,A0A1R1RK73_9BACI,Formamidopyrimidine-DNA glycosylase,mutM,Bacillus swezeyi,1925020,275
A0A1R1RK96,A0A1R1RK96_9BACI,Malate dehydrogenase,mdh,Bacillus swezeyi,1925020,312
A0A1R1RKA2,A0A1R1RKA2_9BACI,Acetate kinase,ackA,Bacillus swezeyi,1925020,395
A0A1R1RKC5,A0A1R1RKC5_9BACI,Endonuclease MutS2,mutS2,Bacillus swezeyi,1925020,785
A0A1R1RKE0,A0A1R1RKE0_9BACI,Delta-aminolevulinic acid dehydratase,,Bacillus swezeyi,1925020,324
A0A1R1RKE5,A0A1R1RKE5_9BACI,Lon protease,lon,Bacillus swezeyi,1925020,774
A0A1R1RKF0,A0A1R1RKF0_9BACI,Trigger factor,tig,Bacillus swezeyi,1925020,424
A0A1R1RKG7,A0A1R1RKG7_9BACI,Glutamyl-tRNA reductase,hemA,Bacillus swezeyi,1925020,453
A0A1R1RKG8,A0A1R1RKG8_9BACI,dTTP/UTP pyrophosphatase,,Bacillus swezeyi,1925020,190
A0A1R1RKH6,A0A1R1RKH6_9BACI,3-isopropylmalate dehydrogenase,leuB,Bacillus swezeyi,1925020,370
A0A1R1RKH8,A0A1R1RKH8_9BACI,Branched-chain-amino-acid aminotransferase,ilvE,Bacillus swezeyi,1925020,304
A0A1R1RKI3,A0A1R1RKI3_9BACI,Valine--tRNA ligase,valS,Bacillus swezeyi,1925020,880
A0A1R1RM62,A0A1R1RM62_9BACI,Chaperonin GroEL,groL,Bacillus swezeyi,1925020,545
A0A1R1RM73,A0A1R1RM73_9BACI,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase,kduI,Bacillus swezeyi,1925020,277
A0A1R1RM90,A0A1R1RM90_9BACI,Thiamine-monophosphate kinase,thiL,Bacillus swezeyi,1925020,327
A0A1R1RMW6,A0A1R1RMW6_9BACI,Urease subunit alpha,ureC,Bacillus swezeyi,1925020,569
A0A1R1RN88,A0A1R1RN88_9BACI,DNA 3'-5' helicase,,Bacillus swezeyi,1925020,759
A0A1R1RN94,A0A1R1RN94_9BACI,NAD kinase,nadK,Bacillus swezeyi,1925020,266
A0A1R1RNP4,A0A1R1RNP4_9BACI,Methionine aminopeptidase,map,Bacillus swezeyi,1925020,248
A0A1R1RNT3,A0A1R1RNT3_9BACI,Glutamate--tRNA ligase,gltX,Bacillus swezeyi,1925020,485
A0A1R1RNU1,A0A1R1RNU1_9BACI,DNA-directed RNA polymerase subunit beta,rpoB,Bacillus swezeyi,1925020,1193
A0A1R1RNV7,A0A1R1RNV7_9BACI,DNA integrity scanning protein DisA,disA,Bacillus swezeyi,1925020,358
A0A1R1RPZ4,A0A1R1RPZ4_9BACI,"Glutamate-1-semialdehyde 2,1-aminomutase",hemL,Bacillus swezeyi,1925020,432
A0A1R1RQ69,A0A1R1RQ69_9BACI,Sulfite reductase [NADPH] hemoprotein beta-component,cysI,Bacillus swezeyi,1925020,572
A0A1R1RQ85,A0A1R1RQ85_9BACI,Glutathione hydrolase proenzyme,,Bacillus swezeyi,1925020,583
A0A1R1RSB8,A0A1R1RSB8_9BACI,Undecaprenyl-diphosphatase,uppP,Bacillus swezeyi,1925020,276
A0A1R1RSD6,A0A1R1RSD6_9BACI,4-hydroxy-tetrahydrodipicolinate synthase,dapA,Bacillus swezeyi,1925020,299
A0A1R1RSE2,A0A1R1RSE2_9BACI,Glucose-6-phosphate isomerase,pgi,Bacillus swezeyi,1925020,450
A0A1R1RSL3,A0A1R1RSL3_9BACI,Probable cytosol aminopeptidase,pepA,Bacillus swezeyi,1925020,496
A0A1R1RST6,A0A1R1RST6_9BACI,Threonine synthase,,Bacillus swezeyi,1925020,352
A0A1R1RTK2,A0A1R1RTK2_9BACI,Methionine aminopeptidase,map,Bacillus swezeyi,1925020,250
A0A1R1RTM0,A0A1R1RTM0_9BACI,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,bioA,Bacillus swezeyi,1925020,448
A0A1R1RTZ5,A0A1R1RTZ5_9BACI,"6-phosphogluconate dehydrogenase, decarboxylating",,Bacillus swezeyi,1925020,469
A0A1R1RU53,A0A1R1RU53_9BACI,Stage 0 sporulation protein A,spo0A,Bacillus swezeyi,1925020,266
A0A1R1RU57,A0A1R1RU57_9BACI,Probable glycine dehydrogenase (decarboxylating) subunit 2,gcvPB,Bacillus swezeyi,1925020,484
A0A1R1RU95,A0A1R1RU95_9BACI,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),ispG,Bacillus swezeyi,1925020,370
A0A1R1RU96,A0A1R1RU96_9BACI,Probable endonuclease 4,nfo,Bacillus swezeyi,1925020,297
A0A1R1RUA4,A0A1R1RUA4_9BACI,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,ispH,Bacillus swezeyi,1925020,314
A0A1R1RUC1,A0A1R1RUC1_9BACI,DNA primase,dnaG,Bacillus swezeyi,1925020,607
A0A1R1RUD8,A0A1R1RUD8_9BACI,Deoxyribose-phosphate aldolase,deoC,Bacillus swezeyi,1925020,222
A0A1R1RUF5,A0A1R1RUF5_9BACI,Germination protease,gpr,Bacillus swezeyi,1925020,368
A0A1R1RUK1,A0A1R1RUK1_9BACI,1-deoxy-D-xylulose-5-phosphate synthase,dxs,Bacillus swezeyi,1925020,633
A0A1R1RVN8,A0A1R1RVN8_9BACI,Phosphomethylpyrimidine synthase,thiC,Bacillus swezeyi,1925020,591
A0A1R1RVR2,A0A1R1RVR2_9BACI,3-dehydroquinate dehydratase,aroD,Bacillus swezeyi,1925020,254
A0A1R1RVX8,A0A1R1RVX8_9BACI,Glycerol kinase,glpK,Bacillus swezeyi,1925020,496
A0A1R1RW43,A0A1R1RW43_9BACI,Beta-ketoacyl-[acyl-carrier-protein] synthase III,fabH,Bacillus swezeyi,1925020,331
A0A1R1RWI0,A0A1R1RWI0_9BACI,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,menD,Bacillus swezeyi,1925020,579
A0A1R1RWK3,A0A1R1RWK3_9BACI,Glucose-1-phosphate adenylyltransferase,glgC,Bacillus swezeyi,1925020,379
A0A1R1RWL9,A0A1R1RWL9_9BACI,"1,4-alpha-glucan branching enzyme GlgB",glgB,Bacillus swezeyi,1925020,627
A0A1R1RWM0,A0A1R1RWM0_9BACI,"1,4-dihydroxy-2-naphthoyl-CoA synthase",menB,Bacillus swezeyi,1925020,272
A0A1R1RXS3,A0A1R1RXS3_9BACI,(S)-3-amino-2-methylpropionate transaminase,,Bacillus swezeyi,1925020,437
A0A1R1RXX8,A0A1R1RXX8_9BACI,DEAD-box ATP-dependent RNA helicase CshA,cshA,Bacillus swezeyi,1925020,489
A0A1R1RY23,A0A1R1RY23_9BACI,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,murF,Bacillus swezeyi,1925020,456
A0A1R1RY74,A0A1R1RY74_9BACI,Alanine racemase,,Bacillus swezeyi,1925020,389
A0A1R1RY89,A0A1R1RY89_9BACI,HPr kinase/phosphorylase,hprK,Bacillus swezeyi,1925020,310
A0A1R1RY95,A0A1R1RY95_9BACI,UvrABC system protein B,uvrB,Bacillus swezeyi,1925020,661
